trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1100,False,"{'a': 0.7, 'e': 1.580207276540893e-05}",20,11,14.087957518849146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.7, 'e': 1.564405203775484e-05}",20,2,28.363618099857774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.7, 'e': 1.5487611517377293e-05}",20,2,36.71260934809937,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.7, 'e': 1.533273540220352e-05}",20,11,18.283074525178694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.7, 'e': 1.5179408048181485e-05}",25,18,14.373210494238972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.7, 'e': 1.5027613967699669e-05}",20,2,5.828513844828945,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1106,False,"{'a': 0.7, 'e': 1.4877337828022672e-05}",20,6,24.327661373947286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.7, 'e': 1.4728564449742445e-05}",20,15,13.007382781600482,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.7, 'e': 1.4581278805245021e-05}",25,13,20.845987694557607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.7, 'e': 1.4435466017192571e-05}",20,9,21.980618784420145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.7, 'e': 1.4291111357020645e-05}",20,0,29.368070465245644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1111,False,"{'a': 0.7, 'e': 1.4148200243450438e-05}",30,16,27.49993141843352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.7, 'e': 1.4006718241015934e-05}",20,12,17.13815720153671,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.7, 'e': 1.3866651058605774e-05}",20,3,27.477486362789605,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.7, 'e': 1.3727984548019716e-05}",20,13,13.909334267385786,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.7, 'e': 1.3590704702539519e-05}",25,3,28.12412447488337,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.7, 'e': 1.3454797655514124e-05}",20,14,12.374650558868169,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.7, 'e': 1.3320249678958982e-05}",20,0,32.35461111939258,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1118,False,"{'a': 0.7, 'e': 1.3187047182169392e-05}",20,10,20.602464836819706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.7, 'e': 1.3055176710347699e-05}",30,18,21.063854009686857,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.7, 'e': 1.2924624943244222e-05}",25,11,23.713864418043826,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.7, 'e': 1.279537869381178e-05}",20,2,28.876147023191784,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.7, 'e': 1.266742490687366e-05}",25,5,32.739184896663424,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.7, 'e': 1.2540750657804925e-05}",35,16,35.1222867735988,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.7, 'e': 1.2415343151226874e-05}",25,15,17.108526262495076,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.7, 'e': 1.2291189719714607e-05}",25,11,25.508834141735935,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.7, 'e': 1.216827782251746e-05}",20,7,25.589094711589606,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.7, 'e': 1.2046595044292285e-05}",20,12,13.846196770975592,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.7, 'e': 1.1926129093849362e-05}",25,17,16.79453232591323,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.7, 'e': 1.1806867802910869e-05}",20,0,27.58100976689549,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.7, 'e': 1.168879912488176e-05}",30,18,25.554938949809763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.7, 'e': 1.1571911133632943e-05}",20,16,8.637325063723756,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.7, 'e': 1.1456192022296613e-05}",20,8,20.256457582209816,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.7, 'e': 1.1341630102073647e-05}",25,7,33.1887244346753,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.7, 'e': 1.122821380105291e-05}",20,12,14.971941857997535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.7, 'e': 1.1115931663042381e-05}",30,9,35.62994769181049,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.7, 'e': 1.1004772346411957e-05}",25,5,37.14654854557759,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.7, 'e': 1.0894724622947836e-05}",35,18,32.45662028784696,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.7, 'e': 1.0785777376718359e-05}",20,0,30.547090726077478,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.7, 'e': 1.0677919602951174e-05}",25,2,36.66433324728982,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.7, 'e': 1.0571140406921662e-05}",25,13,23.589756137976458,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.7, 'e': 1.0465429002852447e-05}",25,8,30.67131473800132,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.7, 'e': 1.0360774712823922e-05}",20,8,18.666552631029663,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.7, 'e': 1.0257166965695683e-05}",25,15,18.722935610441535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.7, 'e': 1.0154595296038726e-05}",25,14,18.58124863327865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.7, 'e': 1.0053049343078338e-05}",25,6,32.35647272556794,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.7, 'e': 9.952518849647554e-06}",30,12,40.089666193904804,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.7, 'e': 9.852993661151079e-06}",30,13,32.12495495242515,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.7, 'e': 9.754463724539569e-06}",20,8,21.3103038206966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.7, 'e': 9.656919087294173e-06}",35,18,30.154983185534704,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.7, 'e': 9.56034989642123e-06}",20,7,22.612247566106102,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.7, 'e': 9.464746397457019e-06}",20,5,26.741568637470156,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.7, 'e': 9.370098933482448e-06}",25,12,24.389110623510323,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.7, 'e': 9.276397944147623e-06}",25,11,25.436256418235697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.7, 'e': 9.183633964706147e-06}",25,16,19.602450344223794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.7, 'e': 9.091797625059085e-06}",20,13,13.670286652144414,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.7, 'e': 9.000879648808494e-06}",25,12,21.710782083180156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.7, 'e': 8.910870852320409e-06}",35,5,51.92412519869668,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.7, 'e': 8.821762143797206e-06}",20,0,32.69021571601959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1159,False,"{'a': 0.7, 'e': 8.733544522359232e-06}",20,13,15.775569630299763,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.7, 'e': 8.646209077135641e-06}",20,0,27.726871480052438,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1161,False,"{'a': 0.7, 'e': 8.559746986364285e-06}",20,12,16.02199677914521,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.7, 'e': 8.474149516500642e-06}",20,10,18.488117213964337,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.7, 'e': 8.389408021335635e-06}",20,14,11.05585914030291,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.7, 'e': 8.305513941122278e-06}",25,17,14.583520679455994,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.7, 'e': 8.222458801711055e-06}",25,12,21.041620796198025,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.7, 'e': 8.140234213693944e-06}",35,1,51.415276783144506,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.7, 'e': 8.058831871557005e-06}",25,13,25.107758307701957,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.7, 'e': 7.978243552841435e-06}",25,13,22.415697614847666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.7, 'e': 7.89846111731302e-06}",30,20,18.4411746934102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.7, 'e': 7.81947650613989e-06}",25,14,20.49545644116095,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.7, 'e': 7.741281741078492e-06}",25,13,21.904991957843034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.7, 'e': 7.663868923667706e-06}",20,12,12.874815967683551,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.7, 'e': 7.58723023443103e-06}",25,8,34.77482040749189,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.7, 'e': 7.511357932086719e-06}",30,16,29.15498688556563,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.7, 'e': 7.436244352765852e-06}",20,15,10.896371804185588,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.7, 'e': 7.361881909238193e-06}",30,13,34.93223128620998,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.7, 'e': 7.2882630901458115e-06}",20,9,19.843477821661985,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.7, 'e': 7.215380459244353e-06}",30,16,23.266235449255458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.7, 'e': 7.1432266546519096e-06}",20,6,26.29689383787128,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.7, 'e': 7.0717943881053906e-06}",35,21,26.139101690733717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.7, 'e': 7.001076444224336e-06}",30,21,17.368205203881416,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.7, 'e': 6.931065679782093e-06}",20,0,33.8723055639718,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1183,False,"{'a': 0.7, 'e': 6.861755022984272e-06}",20,9,20.76309251076877,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.7, 'e': 6.793137472754429e-06}",20,8,22.19990971841223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.7, 'e': 6.725206098026885e-06}",35,23,28.687350207228256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.7, 'e': 6.657954037046616e-06}",25,14,21.813146535144327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.7, 'e': 6.59137449667615e-06}",20,8,23.877725219636407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.7, 'e': 6.5254607517093885e-06}",20,7,28.381912088820485,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.7, 'e': 6.460206144192294e-06}",20,10,22.79559880678134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.7, 'e': 6.395604082750372e-06}",20,13,14.7655753536308,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.7, 'e': 6.3316480419228676e-06}",25,7,33.1719584067864,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.7, 'e': 6.268331561503638e-06}",25,8,27.341249055308744,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.7, 'e': 6.205648245888603e-06}",30,11,35.91201861484494,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.7, 'e': 6.1435917634297166e-06}",20,3,25.851660045319704,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.7, 'e': 6.082155845795419e-06}",25,12,22.830706102842917,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.7, 'e': 6.0213342873374645e-06}",30,13,28.56482986952141,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.7, 'e': 5.96112094446409e-06}",30,19,19.372388250305754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.7, 'e': 5.901509735019449e-06}",30,0,49.34099371006453,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1199,False,"{'a': 0.7, 'e': 5.842494637669255e-06}",20,13,13.486376162212778,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.7, 'e': 5.784069691292562e-06}",25,16,16.530161064822952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.7, 'e': 5.726228994379636e-06}",25,13,25.846716953539026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.7, 'e': 5.66896670443584e-06}",30,17,25.07338755915314,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.7, 'e': 5.612277037391482e-06}",30,13,28.760762417546154,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.7, 'e': 5.556154267017566e-06}",20,14,11.341504832590225,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.7, 'e': 5.500592724347391e-06}",25,17,13.492312978724026,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.7, 'e': 5.445586797103917e-06}",20,15,10.355173170558876,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.7, 'e': 5.391130929132878e-06}",30,11,35.088423712818404,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.7, 'e': 5.337219619841549e-06}",30,11,32.649455344743316,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.7, 'e': 5.283847423643133e-06}",20,9,23.00861260617588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.7, 'e': 5.231008949406702e-06}",20,11,18.04952843643391,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.7, 'e': 5.178698859912635e-06}",20,16,6.423447835191233,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.7, 'e': 5.1269118713135085e-06}",25,15,16.41962428790815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.7, 'e': 5.075642752600374e-06}",30,16,25.512569214034954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.7, 'e': 5.02488632507437e-06}",30,13,26.652817413308966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.7, 'e': 4.974637461823626e-06}",20,11,18.39707241143896,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.7, 'e': 4.92489108720539e-06}",35,18,30.782561202198476,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.7, 'e': 4.8756421763333355e-06}",20,9,19.84624482927006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.7, 'e': 4.8268857545700025e-06}",25,18,10.6005738079063,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.7, 'e': 4.778616897024302e-06}",20,0,32.59747722691883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.7, 'e': 4.7308307280540595e-06}",20,13,11.62711484081423,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.7, 'e': 4.683522420773519e-06}",20,8,22.07305594004827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.7, 'e': 4.636687196565783e-06}",25,17,14.748990260778308,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.7, 'e': 4.590320324600126e-06}",25,16,15.67515689914126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.7, 'e': 4.544417121354124e-06}",20,6,21.578263849595476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.7, 'e': 4.498972950140583e-06}",20,10,23.12683767908554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.7, 'e': 4.453983220639177e-06}",20,6,27.68598036164562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.7, 'e': 4.4094433884327855e-06}",25,17,13.699260318514927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.7, 'e': 4.365348954548457e-06}",25,8,33.293939221128454,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.7, 'e': 4.321695465002973e-06}",25,16,17.780978416959012,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.7, 'e': 4.2784785103529425e-06}",20,12,16.138579978312183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.7, 'e': 4.235693725249413e-06}",20,8,20.054643583896755,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.7, 'e': 4.1933367879969195e-06}",20,11,16.063696406094316,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.7, 'e': 4.15140342011695e-06}",20,4,28.952130318851104,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.7, 'e': 4.109889385915781e-06}",25,7,33.88189720443201,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.7, 'e': 4.068790492056622e-06}",20,12,14.179751072544237,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.7, 'e': 4.028102587136056e-06}",20,6,24.569923821143067,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.7, 'e': 3.987821561264696e-06}",20,14,11.530109574863904,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.7, 'e': 3.9479433456520484e-06}",30,19,20.871479502216708,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.7, 'e': 3.9084639121955286e-06}",25,12,25.302227828844234,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.7, 'e': 3.869379273073573e-06}",30,16,25.590159133847592,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.7, 'e': 3.830685480342837e-06}",30,13,31.375991973864913,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.7, 'e': 3.7923786255394085e-06}",20,8,26.216981913979527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.7, 'e': 3.754454839284015e-06}",25,10,26.892703031793058,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.7, 'e': 3.7169102908911746e-06}",20,12,17.825676190390507,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.7, 'e': 3.6797411879822627e-06}",25,17,13.768433881299586,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.7, 'e': 3.64294377610244e-06}",20,11,15.019555076421803,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.7, 'e': 3.6065143383414155e-06}",25,15,19.261550279892333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.7, 'e': 3.5704491949580016e-06}",25,13,16.839132827061096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.7, 'e': 3.5347447030084215e-06}",25,17,12.490050494951827,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.7, 'e': 3.4993972559783372e-06}",25,10,25.479760767434982,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.7, 'e': 3.4644032834185537e-06}",25,5,34.9621748335711,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.7, 'e': 3.429759250584368e-06}",20,9,20.00765242037367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.7, 'e': 3.3954616580785246e-06}",30,19,23.163794857636372,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.7, 'e': 3.361507041497739e-06}",20,2,30.72927705339087,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.7, 'e': 3.3278919710827616e-06}",20,4,24.278329826504198,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.7, 'e': 3.294613051371934e-06}",30,3,41.48010227955575,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.7, 'e': 3.2616669208582145e-06}",20,10,17.02740543650848,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.7, 'e': 3.2290502516496325e-06}",25,19,13.430464732479543,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.7, 'e': 3.1967597491331363e-06}",20,0,33.57628813051712,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.7, 'e': 3.1647921516418047e-06}",20,10,19.644226154677476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.7, 'e': 3.1331442301253866e-06}",25,20,8.154507492524033,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.7, 'e': 3.101812787824133e-06}",20,0,27.684635796070655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1263,False,"{'a': 0.7, 'e': 3.0707946599458915e-06}",25,10,24.505624383759717,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.7, 'e': 3.0400867133464326e-06}",20,9,17.981361718687943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.7, 'e': 3.009685846212968e-06}",25,11,29.386026881056786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.7, 'e': 2.9795889877508386e-06}",20,14,10.008074806993491,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.7, 'e': 2.94979309787333e-06}",20,0,31.871291763689342,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1268,False,"{'a': 0.7, 'e': 2.9202951668945967e-06}",20,10,19.606483228340252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.7, 'e': 2.891092215225651e-06}",25,17,15.958866571853875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.7, 'e': 2.8621812930733942e-06}",20,6,26.253528703758796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.7, 'e': 2.83355948014266e-06}",30,15,27.612999345453787,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.7, 'e': 2.8052238853412336e-06}",25,12,21.846998491859676,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.7, 'e': 2.7771716464878212e-06}",35,22,19.986630809065478,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.7, 'e': 2.749399930022943e-06}",20,14,11.966186779648009,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.7, 'e': 2.7219059307227133e-06}",20,8,18.73546647284385,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.7, 'e': 2.6946868714154863e-06}",25,14,20.458313840863696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.7, 'e': 2.6677400027013314e-06}",30,18,22.037109399237725,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
